frame.number,frame.time,ip.src,ip.dst,tcp.port,frame.len
"2375","Oct 22, 2017 12:48:03.647079000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2376","Oct 22, 2017 12:48:03.647108000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2377","Oct 22, 2017 12:48:03.647129000 CEST","23.211.10.90","192.168.1.142","80","1492"
"2378","Oct 22, 2017 12:48:03.647157000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2379","Oct 22, 2017 12:48:03.647180000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2380","Oct 22, 2017 12:48:03.647212000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2381","Oct 22, 2017 12:48:03.647306000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2382","Oct 22, 2017 12:48:03.647341000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2383","Oct 22, 2017 12:48:03.647362000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2384","Oct 22, 2017 12:48:03.647390000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2385","Oct 22, 2017 12:48:03.647427000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2386","Oct 22, 2017 12:48:03.647449000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2387","Oct 22, 2017 12:48:03.647467000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2388","Oct 22, 2017 12:48:03.647467000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2389","Oct 22, 2017 12:48:03.647496000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2390","Oct 22, 2017 12:48:03.647523000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2391","Oct 22, 2017 12:48:03.648616000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2392","Oct 22, 2017 12:48:03.648700000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2393","Oct 22, 2017 12:48:03.652929000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2394","Oct 22, 2017 12:48:03.653016000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2395","Oct 22, 2017 12:48:03.653065000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2396","Oct 22, 2017 12:48:03.653101000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2397","Oct 22, 2017 12:48:03.653120000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2398","Oct 22, 2017 12:48:03.653149000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2399","Oct 22, 2017 12:48:03.653169000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2400","Oct 22, 2017 12:48:03.653197000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2401","Oct 22, 2017 12:48:03.653223000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2402","Oct 22, 2017 12:48:03.653256000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2403","Oct 22, 2017 12:48:03.653849000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2404","Oct 22, 2017 12:48:03.653918000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2405","Oct 22, 2017 12:48:03.654466000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2406","Oct 22, 2017 12:48:03.654522000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2407","Oct 22, 2017 12:48:03.654820000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2408","Oct 22, 2017 12:48:03.654865000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2409","Oct 22, 2017 12:48:03.654896000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2410","Oct 22, 2017 12:48:03.654941000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2411","Oct 22, 2017 12:48:03.657087000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2412","Oct 22, 2017 12:48:03.657181000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2413","Oct 22, 2017 12:48:03.658254000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2414","Oct 22, 2017 12:48:03.658328000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2415","Oct 22, 2017 12:48:03.659024000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2416","Oct 22, 2017 12:48:03.659082000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2417","Oct 22, 2017 12:48:03.659113000 CEST","23.211.10.90","192.168.1.142","80","743"
"2418","Oct 22, 2017 12:48:03.659147000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2419","Oct 22, 2017 12:48:03.713204000 CEST","192.168.1.142","23.211.9.63","36032","74"
"2420","Oct 22, 2017 12:48:03.716983000 CEST","23.211.9.63","192.168.1.142","80","74"
"2421","Oct 22, 2017 12:48:03.717158000 CEST","192.168.1.142","23.211.9.63","36032","66"
"2422","Oct 22, 2017 12:48:04.001694000 CEST","192.168.1.142","23.211.10.90","38670","74"
"2423","Oct 22, 2017 12:48:04.005237000 CEST","192.168.1.142","23.211.10.90","38672","74"
"2424","Oct 22, 2017 12:48:04.006571000 CEST","192.168.1.142","23.211.10.90","38674","74"
"2425","Oct 22, 2017 12:48:04.010103000 CEST","23.211.10.90","192.168.1.142","80","74"
"2426","Oct 22, 2017 12:48:04.010214000 CEST","192.168.1.142","23.211.10.90","38670","66"
"2427","Oct 22, 2017 12:48:04.013812000 CEST","23.211.10.90","192.168.1.142","80","74"
"2428","Oct 22, 2017 12:48:04.013911000 CEST","192.168.1.142","23.211.10.90","38674","66"
"2429","Oct 22, 2017 12:48:04.014139000 CEST","23.211.10.90","192.168.1.142","80","74"
"2430","Oct 22, 2017 12:48:04.014194000 CEST","192.168.1.142","23.211.10.90","38672","66"
"2431","Oct 22, 2017 12:48:04.122461000 CEST",,,"44856","86"
"2432","Oct 22, 2017 12:48:04.168286000 CEST",,,"80","86"
"2433","Oct 22, 2017 12:48:04.282459000 CEST","192.168.1.142","23.211.10.90","38236","1514"
"2434","Oct 22, 2017 12:48:04.282500000 CEST","192.168.1.142","23.211.10.90","38236","94"
"2435","Oct 22, 2017 12:48:04.286532000 CEST","192.168.1.142","23.211.10.90","38236","1506"
"2436","Oct 22, 2017 12:48:04.286560000 CEST","192.168.1.142","23.211.10.90","38236","102"
"2437","Oct 22, 2017 12:48:04.291793000 CEST","23.211.10.90","192.168.1.142","80","78"
"2438","Oct 22, 2017 12:48:04.291906000 CEST","23.211.10.90","192.168.1.142","80","78"
"2439","Oct 22, 2017 12:48:04.296447000 CEST","23.211.10.90","192.168.1.142","80","78"
"2440","Oct 22, 2017 12:48:04.384244000 CEST","192.168.1.142","95.100.190.176","44728","1036"
"2441","Oct 22, 2017 12:48:04.397859000 CEST","95.100.190.176","192.168.1.142","80","66"
"2442","Oct 22, 2017 12:48:04.570519000 CEST",,,"44862","86"
"2443","Oct 22, 2017 12:48:04.589982000 CEST",,,"80","86"
"2444","Oct 22, 2017 12:48:04.634465000 CEST",,,"50036","86"
"2445","Oct 22, 2017 12:48:04.634539000 CEST",,,"36794","86"
"2446","Oct 22, 2017 12:48:04.634580000 CEST","192.168.1.142","54.76.20.23","46146","66"
"2447","Oct 22, 2017 12:48:04.640731000 CEST",,,"80","86"
"2448","Oct 22, 2017 12:48:04.660978000 CEST",,,"80","86"
"2449","Oct 22, 2017 12:48:04.673173000 CEST","95.100.190.176","192.168.1.142","80","1506"
"2450","Oct 22, 2017 12:48:04.673288000 CEST","192.168.1.142","95.100.190.176","44728","66"
"2451","Oct 22, 2017 12:48:04.673750000 CEST","95.100.190.176","192.168.1.142","80","515"
"2452","Oct 22, 2017 12:48:04.673804000 CEST","192.168.1.142","95.100.190.176","44728","66"
"2453","Oct 22, 2017 12:48:04.674874000 CEST","95.100.190.176","192.168.1.142","80","1506"
"2454","Oct 22, 2017 12:48:04.674958000 CEST","192.168.1.142","95.100.190.176","44728","66"
"2455","Oct 22, 2017 12:48:04.674995000 CEST","95.100.190.176","192.168.1.142","80","1506"
"2456","Oct 22, 2017 12:48:04.675034000 CEST","192.168.1.142","95.100.190.176","44728","66"
"2457","Oct 22, 2017 12:48:04.675055000 CEST","95.100.190.176","192.168.1.142","80","816"
"2458","Oct 22, 2017 12:48:04.675082000 CEST","192.168.1.142","95.100.190.176","44728","66"
"2459","Oct 22, 2017 12:48:04.675105000 CEST","54.76.20.23","192.168.1.142","80","66"
"2460","Oct 22, 2017 12:48:04.819290000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2461","Oct 22, 2017 12:48:04.819392000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2462","Oct 22, 2017 12:48:04.819875000 CEST","23.211.10.90","192.168.1.142","80","597"
"2463","Oct 22, 2017 12:48:04.819946000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2464","Oct 22, 2017 12:48:04.823696000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2465","Oct 22, 2017 12:48:04.823786000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2466","Oct 22, 2017 12:48:04.823835000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2467","Oct 22, 2017 12:48:04.823882000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2468","Oct 22, 2017 12:48:04.823903000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2469","Oct 22, 2017 12:48:04.823932000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2470","Oct 22, 2017 12:48:04.823954000 CEST","23.211.10.90","192.168.1.142","80","354"
"2471","Oct 22, 2017 12:48:04.823988000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2472","Oct 22, 2017 12:48:04.824014000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2473","Oct 22, 2017 12:48:04.824050000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2474","Oct 22, 2017 12:48:04.824074000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2475","Oct 22, 2017 12:48:04.824108000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2476","Oct 22, 2017 12:48:04.824134000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2477","Oct 22, 2017 12:48:04.824168000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2478","Oct 22, 2017 12:48:04.824196000 CEST","23.211.10.90","192.168.1.142","80","102"
"2479","Oct 22, 2017 12:48:04.824229000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2480","Oct 22, 2017 12:48:04.824255000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2481","Oct 22, 2017 12:48:04.824292000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2482","Oct 22, 2017 12:48:04.824312000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2483","Oct 22, 2017 12:48:04.824341000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2484","Oct 22, 2017 12:48:04.824370000 CEST","23.211.10.90","192.168.1.142","80","94"
"2485","Oct 22, 2017 12:48:04.824419000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2486","Oct 22, 2017 12:48:04.824448000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2487","Oct 22, 2017 12:48:04.824489000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2488","Oct 22, 2017 12:48:04.824509000 CEST","23.211.10.90","192.168.1.142","80","500"
"2489","Oct 22, 2017 12:48:04.824539000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2490","Oct 22, 2017 12:48:04.824569000 CEST","23.211.10.90","192.168.1.142","80","168"
"2491","Oct 22, 2017 12:48:04.824606000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2492","Oct 22, 2017 12:48:04.824980000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2493","Oct 22, 2017 12:48:04.825028000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2494","Oct 22, 2017 12:48:04.825060000 CEST","23.211.10.90","192.168.1.142","80","1410"
"2495","Oct 22, 2017 12:48:04.825113000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2496","Oct 22, 2017 12:48:04.825133000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2497","Oct 22, 2017 12:48:04.825164000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2498","Oct 22, 2017 12:48:04.825192000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2499","Oct 22, 2017 12:48:04.825228000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2500","Oct 22, 2017 12:48:04.825253000 CEST","23.211.10.90","192.168.1.142","80","94"
"2501","Oct 22, 2017 12:48:04.825282000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2502","Oct 22, 2017 12:48:04.825310000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2503","Oct 22, 2017 12:48:04.825344000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2504","Oct 22, 2017 12:48:04.825371000 CEST","23.211.10.90","192.168.1.142","80","86"
"2505","Oct 22, 2017 12:48:04.825416000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2506","Oct 22, 2017 12:48:04.825443000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2507","Oct 22, 2017 12:48:04.825481000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2508","Oct 22, 2017 12:48:04.830969000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2509","Oct 22, 2017 12:48:04.831053000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2510","Oct 22, 2017 12:48:04.832638000 CEST","23.211.10.90","192.168.1.142","80","94"
"2511","Oct 22, 2017 12:48:04.832720000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2512","Oct 22, 2017 12:48:04.832766000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2513","Oct 22, 2017 12:48:04.832804000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2514","Oct 22, 2017 12:48:04.832836000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2515","Oct 22, 2017 12:48:04.832873000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2516","Oct 22, 2017 12:48:04.832897000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2517","Oct 22, 2017 12:48:04.832927000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2518","Oct 22, 2017 12:48:04.832956000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2519","Oct 22, 2017 12:48:04.832989000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2520","Oct 22, 2017 12:48:04.833018000 CEST","23.211.10.90","192.168.1.142","80","110"
"2521","Oct 22, 2017 12:48:04.833051000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2522","Oct 22, 2017 12:48:04.833074000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2523","Oct 22, 2017 12:48:04.833103000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2524","Oct 22, 2017 12:48:04.833134000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2525","Oct 22, 2017 12:48:04.833168000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2526","Oct 22, 2017 12:48:04.833193000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2527","Oct 22, 2017 12:48:04.833227000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2528","Oct 22, 2017 12:48:04.833250000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2529","Oct 22, 2017 12:48:04.833280000 CEST","23.211.10.90","192.168.1.142","80","312"
"2530","Oct 22, 2017 12:48:04.833308000 CEST","23.211.10.90","192.168.1.142","80","168"
"2531","Oct 22, 2017 12:48:04.833337000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2532","Oct 22, 2017 12:48:04.833365000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2533","Oct 22, 2017 12:48:04.833388000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2534","Oct 22, 2017 12:48:04.833505000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2535","Oct 22, 2017 12:48:04.833864000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2536","Oct 22, 2017 12:48:04.833967000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2537","Oct 22, 2017 12:48:04.836159000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2538","Oct 22, 2017 12:48:04.836247000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2539","Oct 22, 2017 12:48:04.836597000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2540","Oct 22, 2017 12:48:04.836652000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2541","Oct 22, 2017 12:48:04.838364000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2542","Oct 22, 2017 12:48:04.838537000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2543","Oct 22, 2017 12:48:04.838612000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2544","Oct 22, 2017 12:48:04.838670000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2545","Oct 22, 2017 12:48:04.838698000 CEST","23.211.10.90","192.168.1.142","80","1506"
"2546","Oct 22, 2017 12:48:04.838844000 CEST","23.211.10.90","192.168.1.142","80","827"
"2547","Oct 22, 2017 12:48:04.839836000 CEST","192.168.1.142","23.211.10.90","38236","66"
"2548","Oct 22, 2017 12:48:04.880051000 CEST","192.168.1.142","95.100.180.75","43580","74"
"2549","Oct 22, 2017 12:48:04.880163000 CEST","192.168.1.142","95.100.180.75","43582","74"
"2550","Oct 22, 2017 12:48:04.891615000 CEST","95.100.180.75","192.168.1.142","80","74"
"2551","Oct 22, 2017 12:48:04.891961000 CEST","192.168.1.142","95.100.180.75","43580","66"
"2552","Oct 22, 2017 12:48:04.894323000 CEST","95.100.180.75","192.168.1.142","80","74"
"2553","Oct 22, 2017 12:48:04.894438000 CEST","192.168.1.142","95.100.180.75","43582","66"
"2554","Oct 22, 2017 12:48:05.120744000 CEST","192.168.1.142","66.135.209.36","56168","74"
"2555","Oct 22, 2017 12:48:05.146513000 CEST",,,"50050","86"
"2556","Oct 22, 2017 12:48:05.146607000 CEST","192.168.1.142","23.211.8.51","47894","66"
"2557","Oct 22, 2017 12:48:05.146644000 CEST","192.168.1.142","37.187.86.42","58666","66"
"2558","Oct 22, 2017 12:48:05.146681000 CEST",,,"32784","86"
"2559","Oct 22, 2017 12:48:05.146716000 CEST","192.168.1.142","95.101.90.235","56484","66"
"2560","Oct 22, 2017 12:48:05.146750000 CEST","192.168.1.142","2.16.100.152","37834","66"
"2561","Oct 22, 2017 12:48:05.146797000 CEST","192.168.1.142","50.18.253.40","46214","66"
"2562","Oct 22, 2017 12:48:05.151290000 CEST","23.211.8.51","192.168.1.142","80","66"
"2563","Oct 22, 2017 12:48:05.151886000 CEST",,,"80","86"
"2564","Oct 22, 2017 12:48:05.154851000 CEST","2.16.100.152","192.168.1.142","80","66"
"2565","Oct 22, 2017 12:48:05.155510000 CEST","95.101.90.235","192.168.1.142","80","66"
"2566","Oct 22, 2017 12:48:05.158815000 CEST",,,"80","86"
"2567","Oct 22, 2017 12:48:05.162945000 CEST","178.250.2.76","192.168.1.142","80","66"
"2568","Oct 22, 2017 12:48:05.163153000 CEST","172.217.16.194","192.168.1.142","80","66"
"2569","Oct 22, 2017 12:48:05.167486000 CEST","204.79.197.200","192.168.1.142","80","66"
"2570","Oct 22, 2017 12:48:05.167676000 CEST","185.31.128.208","192.168.1.142","80","66"
"2571","Oct 22, 2017 12:48:05.265495000 CEST","66.135.209.36","192.168.1.142","80","58"
"2572","Oct 22, 2017 12:48:05.265603000 CEST","192.168.1.142","66.135.209.36","56168","54"
"2573","Oct 22, 2017 12:48:05.266531000 CEST","192.168.1.142","66.135.209.36","56168","1459"
"2574","Oct 22, 2017 12:48:05.309089000 CEST","50.18.253.40","192.168.1.142","80","66"
"2575","Oct 22, 2017 12:48:05.415183000 CEST","66.135.209.36","192.168.1.142","80","54"
"2576","Oct 22, 2017 12:48:05.465610000 CEST",,,"50766","86"
"2577","Oct 22, 2017 12:48:05.465732000 CEST",,,"50764","86"
"2578","Oct 22, 2017 12:48:05.469893000 CEST","66.135.209.36","192.168.1.142","80","1028"
"2579","Oct 22, 2017 12:48:05.470006000 CEST","192.168.1.142","66.135.209.36","56168","54"
"2580","Oct 22, 2017 12:48:05.470456000 CEST",,,"80","86"
"2581","Oct 22, 2017 12:48:05.470581000 CEST",,,"50766","86"
"2582","Oct 22, 2017 12:48:05.472187000 CEST",,,"80","86"
"2583","Oct 22, 2017 12:48:05.472305000 CEST",,,"50764","86"
"2584","Oct 22, 2017 12:48:05.506300000 CEST","185.31.128.208","192.168.1.142","80","66"
"2585","Oct 22, 2017 12:48:05.506543000 CEST","185.31.128.208","192.168.1.142","80","66"
"2586","Oct 22, 2017 12:48:05.576180000 CEST","192.168.1.142","23.211.10.90","38240","701"
"2587","Oct 22, 2017 12:48:05.586383000 CEST","23.211.10.90","192.168.1.142","80","66"
"2588","Oct 22, 2017 12:48:05.586563000 CEST","23.211.10.90","192.168.1.142","80","448"
"2589","Oct 22, 2017 12:48:05.586632000 CEST","192.168.1.142","23.211.10.90","38240","66"
"2590","Oct 22, 2017 12:48:05.658526000 CEST",,,"50402","86"
"2591","Oct 22, 2017 12:48:05.658593000 CEST",,,"50400","86"
"2592","Oct 22, 2017 12:48:05.658637000 CEST","192.168.1.142","23.211.10.90","38238","66"
"2593","Oct 22, 2017 12:48:05.658837000 CEST","192.168.1.142","23.211.9.229","34478","66"
"2594","Oct 22, 2017 12:48:05.658849000 CEST",,,"59408","86"
"2595","Oct 22, 2017 12:48:05.664840000 CEST",,,"80","86"
"2596","Oct 22, 2017 12:48:05.665821000 CEST",,,"80","86"
"2597","Oct 22, 2017 12:48:05.666502000 CEST","23.211.10.90","192.168.1.142","80","66"
"2598","Oct 22, 2017 12:48:05.666535000 CEST","23.211.9.229","192.168.1.142","80","66"
"2599","Oct 22, 2017 12:48:05.674246000 CEST",,,"80","86"
"2600","Oct 22, 2017 12:48:05.786470000 CEST","192.168.1.142","52.213.51.210","57090","66"
"2601","Oct 22, 2017 12:48:05.790616000 CEST","37.252.172.27","192.168.1.142","80","66"
"2602","Oct 22, 2017 12:48:05.791314000 CEST","192.168.1.142","37.252.172.27","55132","66"
"2603","Oct 22, 2017 12:48:05.801238000 CEST","37.187.86.42","192.168.1.142","80","278"
"2604","Oct 22, 2017 12:48:05.801365000 CEST","192.168.1.142","37.187.86.42","58666","54"
"2605","Oct 22, 2017 12:48:05.803441000 CEST","37.252.172.27","192.168.1.142","80","66"
"2606","Oct 22, 2017 12:48:05.819726000 CEST","52.213.51.210","192.168.1.142","80","66"
"2607","Oct 22, 2017 12:48:05.890567000 CEST","192.168.1.142","95.101.90.235","56484","1236"
"2608","Oct 22, 2017 12:48:05.894964000 CEST","95.101.90.235","192.168.1.142","80","66"
"2609","Oct 22, 2017 12:48:05.900726000 CEST",,,"60708","94"
"2610","Oct 22, 2017 12:48:05.908277000 CEST",,,"80","94"
"2611","Oct 22, 2017 12:48:05.908390000 CEST",,,"60708","86"
"2612","Oct 22, 2017 12:48:05.909385000 CEST",,,"60708","520"
"2613","Oct 22, 2017 12:48:05.912753000 CEST",,,"80","86"
"2614","Oct 22, 2017 12:48:05.919349000 CEST",,,"80","1475"
